,PTID1,PTID2,PTID3,PTID4,PTID5,PTID6,Mean,Median,NAs
PILRB,3.33045623414409,2.6776167772020303,3.508612881753811,3.36514357517322,3.181212265494564,2.1839303692274106,3.0411620171658544,3.255834249819327,0
PLA2G10,8.828004530509265,5.506808826890945,13.147140129857503,5.165887754146532,3.973269157001631,5.264421657431445,6.98092200930622,5.385615242161196,0
PLA2G4A,20.409478832816152,9.427395682098695,17.144572621754698,8.313814259316224,23.90963080033831,15.250446875263597,15.74255651193128,16.197509748509148,0
PLA2G7,5.518443671683123,6.102933976378804,8.125732042881186,3.862764449051114,6.907172076589918,5.397686846576615,5.985788843860126,5.810688824030963,0
PLAT,4.623930529808404,4.716144454891298,4.712380635205934,5.626641765738114,14.44572149883264,9.8111232285284,7.322657018834132,5.171393110314706,0
PLAU,1.6678013793308193,1.241626464367292,1.2825006912975379,0.979127864081282,1.51013714981746,1.191496117715349,1.3121149444349567,1.262063577832415,0
PLAUR,2.026531890820363,2.9630017900222154,2.1730842457662622,2.889694904056278,2.506566434278036,4.347346725736381,2.8177043317799226,2.698130669167157,0
PLIN1,7.664887076381319,7.257597347261331,9.451718247607372,13.095294616872602,7.263305383622028,6.668552136174197,8.566892467986476,7.464096230001674,0
PLTP,5.66628131387577,6.116667805254722,3.6240090782266634,4.965911690663766,3.1876390890107364,3.857405479411746,4.569652409407234,4.411658585037756,0
PLXDC1,2.334857020651961,3.19801810841438,3.1054589717703998,2.307919321330143,2.30488366229568,3.3205856827889275,2.761953794541915,2.7201579962111806,0
PLXNA4,8.329669551560203,7.97142417813139,10.802186303306655,7.737099028629698,11.121217870949867,9.484379463612738,9.240996066031759,8.90702450758647,0
PLXNB1,4.75271732579852,2.2319484834847616,4.595655713192119,6.092585295872798,5.161704426151071,4.764686481802998,4.599882954383712,4.758701903800759,0
PLXNB2,5.602250824841957,5.192750088638318,3.4726125614119465,6.2479301081542555,2.7847213190683204,4.951231096831263,4.70858266649101,5.071990592734791,0
PLXNB3,4.33798772599216,6.294839982637666,5.567937275009246,5.341980771394869,9.340212820796081,7.482265734650807,6.394204051746804,5.931388628823456,0
PMVK,12.455793949943306,12.148414121604546,21.435538573807406,10.707908275587444,12.47899638699703,12.52097997696844,13.624605214151362,12.46739516847017,0
PODXL,1.3996940376741023,1.9239239214209005,1.6766110997101142,1.1075718351125365,1.384403992385274,1.6618284460630055,1.5256722220609888,1.530761241868554,0
PODXL2,2.5092249334172685,2.10637269383161,2.242812523378373,1.8973984610776902,1.7117482681093423,1.4585619536647092,1.9876864722464989,2.00188557745465,0
PON2,5.157424521142976,2.882451030358203,5.418880770267982,7.162978174292794,6.484371025305428,6.444599861325709,5.591784230448849,5.931740315796846,0
PON3,1.8618991560441653,2.657429908605155,1.791745229348909,2.321015935353111,2.0162799380217113,2.524443579899627,2.19546895787878,2.168647936687411,0
PPIB,19.651521135755313,18.976875326390402,18.14564472142968,14.744731112857124,26.15812522411203,18.650270975851683,19.387861416066038,18.81357315112104,0
PPP1R2,9.62143593430949,15.421736948555543,15.605382601378569,9.253753941957955,18.860001303983132,14.231830148634556,13.83235681313654,14.82678354859505,0
PPP1R9B,11.419542356569076,11.19329424442072,12.980993312092075,9.391364664345616,14.735582364630273,11.816039119392624,11.922802676908397,11.617790737980851,0
PPP3R1,3.434760808357775,3.056255851705692,28.372851129511105,4.420744128527714,5.649716049754723,5.009504256401386,8.323972037376398,4.71512419246455,0
PPY,9.019045854474575,10.778016181644462,6.707199696797312,9.71454529249301,5.835872218729779,6.017996573978874,8.012112636353002,7.863122775635944,0
PRCP,2.280768447126323,5.530681778613429,,4.997923042998119,0.8903240074009044,3.2171019225955257,3.3833598397468605,3.2171019225955257,1
PRDX1,7.1795937264968845,7.956432244748254,9.97149880338557,8.194670703282453,9.629620644130446,8.501020821483632,8.572139490587873,8.347845762383042,0
PRDX3,7.29167123922092,8.853537611791227,17.285134400259608,6.575977513667887,15.050895286017644,11.2581454004352,11.052560241898748,10.055841506113214,0
PRDX5,8.566649217301933,9.637876528965581,13.41901995382505,11.50176990729333,12.6299680881176,12.192735170776237,11.324669811046622,11.847252539034784,0
PRDX6,8.192763033061867,9.879921545352385,5.113651787494771,10.355165521075788,8.448922199571912,9.343680669326858,8.555684125980598,8.896301434449384,0
PRELP,0.948162043196023,1.7226010656955053,1.394896468654648,0.8508193053136692,0.6432811612802635,1.2833939447119886,1.140525664808683,1.1157779939540058,0
PRKAB1,7.753345089163171,9.75425374759974,7.541605575272862,8.734172957239064,10.704176063104264,10.774041902714291,9.210265889182232,9.244213352419402,0
PRKCQ,5.756418789025634,11.106473610128303,7.856915197026125,9.501661612115035,16.111309398234894,4.440998006274004,9.128962768800665,8.67928840457058,0
PRKRA,2.7795709932568298,7.033977622519845,3.975931754765972,5.893406819201017,5.34429055012106,8.544655691128476,5.5953055718322,5.618848684661039,0
PROC,4.091475606185899,5.748050459873717,3.6935872037279935,4.8021035099106815,3.738750546231281,4.458944932165049,4.42215204301577,4.275210269175474,0
PROK1,7.386052347305338,7.533145721789532,13.878771250758593,4.859675632312277,6.844459326969855,3.452237071606118,7.325723558456953,7.115255837137596,0
PRSS2,3.8764015120360606,5.226412634917439,5.876971823436984,4.6171409478009755,3.2895571527841896,4.442353282274227,4.554806225541646,4.529747115037601,0
PRSS27,0.7887780469229863,1.3704439450241845,1.1365738924390487,1.3769639243459875,1.2212432870017726,1.2206908995920005,1.18578233255433,1.2209670932968866,0
PRSS8,1.5302204507208481,1.1231167105840643,1.7417917059018493,1.5637919350820646,1.0825097720175498,2.243454404457069,1.5474808297939076,1.5470061929014562,0
PRTFDC1,18.578092371409475,20.788371381191205,87.1782612005219,19.300281698375642,19.462663597701464,18.39007386804876,30.616290686208075,19.381472648038553,0
PRTG,1.6380179077921466,1.772525184500474,1.3848242336418055,0.7524418336230594,1.9243908596808295,1.8729088723820457,1.5575181486033935,1.7052715461463102,0
PRTN3,2.151395849489238,3.8131341538139996,4.556629507961544,3.397451179150912,2.651058070741116,6.10246251941021,3.77868854676117,3.605292666482456,0
PSG1,9.14620429633161,,39.369121561600544,4.233713910539526,8.694013842197664,5.770273725932844,13.442665467320438,8.694013842197664,1
PSIP1,5.649334319917353,5.358426363119807,3.094098702638674,4.8969820332201675,6.210889324141733,12.724713121503425,6.32240731075686,5.503880341518579,0
PSMD9,9.672790578202228,7.814163547915781,7.013253297105162,11.718803497883117,6.503094960997236,7.543887040283406,8.377665487064489,7.679025294099594,0
PSME1,6.175844244430606,7.15519173997441,30.316172216141787,5.5299498978576676,5.252946295600056,6.0898811371938315,10.086664255199727,6.132862690812219,0
PSPN,7.866414280779204,1.2886358041804762,2.262408277640431,3.4505723874418694,5.881141296591452,2.4178863803172597,3.8611764044917822,2.934229383879565,0
PTH1R,5.450137739523724,3.4434508400857777,3.4898931636382793,5.578154457511396,8.096546693351522,3.9216826447868174,4.996644256482919,4.685910192155271,0
PTK7,6.291200567957185,10.755755637226367,7.0108509430322865,6.269557747808323,7.417503308495505,5.190148605777503,7.155836135049528,6.651025755494736,0
PTN,9.543053898603668,5.8582714500135875,6.8178868602880485,11.011748954060518,11.644269446477091,10.17884129088411,9.175678650054504,9.86094759474389,0
PTP4A1,6.226006284160325,5.265695302334052,4.762233542164186,6.228660115812867,9.188549362926349,2.4620116721066974,5.688859379917413,5.745850793247189,0
PTPN1,11.625260871515723,10.120240897037235,25.10953094770506,9.502422709997743,12.111849047280469,11.588267790046878,13.342928710597185,11.6067643307813,0
PTPN6,17.773198645661747,10.553651902124983,6.146732595076318,9.02726980996815,27.9305616013358,13.461091183470119,14.148750956272853,12.00737154279755,0
PTPRF,3.339608974920314,3.5397983638337256,1.9988498116202382,3.8529136144418383,2.413493928697387,2.288108663292664,2.905462226134361,2.8765514518088504,0
PTPRJ,10.74209187998096,19.978926563898472,13.4147151517602,11.681367019259774,11.36891478042006,14.28706124529408,13.578846106768925,12.548041085509986,0
PTPRM,5.332246375847396,2.7804354710152817,2.897340755542909,3.35918719570613,2.94318396780938,1.9584023081231763,3.2117993456740455,2.9202623616761443,0
PTPRS,5.088121636685225,6.635975581448026,4.750259254645342,6.016502795822004,5.492307550204908,5.991556752286011,5.662453928515252,5.741932151245459,0
PTS,6.698812359830405,9.749911385833766,33.24148687654551,4.86295828980004,6.474543922223489,11.655368481789036,12.113846886003707,8.224361872832086,0
PTX3,3.6926490675623107,3.283436091728106,3.9205179493836644,4.637097868085468,4.588014398707697,3.1886351495784977,3.8850584208409575,3.8065835084729875,0
PVALB,9.4929994216678,11.940094672663635,10.050578759175623,9.239794312966168,10.181741871863256,9.628042242905062,10.088875213540257,9.839310501040343,0
PVR,1.2993358669908368,1.746506201049434,1.064018312119471,1.0637525585514895,1.4679234745869094,1.800314077780737,1.4069750818464797,1.3836296707888731,0
PXN,4.910650115534913,4.728498433996393,3.0217953193308564,6.4494311427381525,1.8627887498426003,5.620762957845894,4.432321119881468,4.819574274765653,0
QDPR,4.255834230318496,5.773086875230205,7.0705669453699365,4.124705699059231,8.741087119344963,6.6374511583329125,6.100455337942623,6.205269016781559,0
QPCT,4.295155185869576,9.84421944910577,6.761863519098768,7.375203339392711,7.250903032988572,10.39988780041624,7.654538721145273,7.313053186190642,0
RARRES1,2.5729652875800975,4.241579300761192,2.6117602082129587,2.992532549365547,2.7727416286699453,3.444047956801834,3.105937821898596,2.882637089017746,0
RARRES2,0.8699877678900766,1.624279128693542,1.4936838994337336,1.1477174786025497,0.9859277311759582,2.375194468641888,1.4161317457396247,1.3207006890181416,0
RASSF2,4.122240931005992,5.432064616702089,3.635207908513692,4.466073541763591,2.8997365232179817,4.920111989896908,4.2459059185167085,4.294157236384791,0
RBKS,1.9681278101187556,3.5734831666712292,13.723580335877564,3.146834138182045,2.798810976376078,3.3637058127266055,4.762423706658713,3.2552699754543255,0
REG1A,3.1648447732678524,4.614176682128499,13.969564819327399,2.1060094157722213,3.221225226385386,2.73155822409915,4.967896523496751,3.193034999826619,0
REG4,2.4284880432391907,2.9429533634396536,3.8501167684619078,3.0797835736424135,2.5087470317789364,4.43080519776117,3.2068156630538787,3.0113684685410336,0
RELT,4.8885338073052855,4.585061478319453,3.5297157223258515,3.354718289796976,2.406471213614988,3.3523349700303724,3.686139246898821,3.442217006061414,0
REN,4.250655902742478,3.958407835224245,3.916236045633971,1.813762414901839,2.6285484166503323,3.018025831691631,3.2642727411407493,3.467130938662801,0
RET,2.5189750660120915,3.0017844950926897,2.7570846943988214,2.1126619388867387,2.514891793812684,0.8785340439208018,2.2973220053539714,2.5169334299123878,0
RETN,2.324735468674986,1.878405175107279,2.604804694002603,1.567814142663258,1.4995641137436686,3.331744908019864,2.2011780837019432,2.1015703218911326,0
RFNG,10.91031095478405,5.3059277597330405,3.532343231685791,5.550359861144068,7.7280697526048545,9.019016047066906,7.007671267836452,6.639214806874461,0
RGMA,1.0941842606506866,1.034975221814449,0.732737000977071,0.574275078668315,1.3027722363233836,0.8529911883942568,0.9319891644713603,0.9439832051043529,0
RGMB,1.3783771646381233,2.7816162733930323,2.6878341136422375,1.2484795391234198,2.7362088865061276,2.5116423434629778,2.2240263867943195,2.5997382285526074,0
RNASE3,9.738631667871024,13.882236047126339,13.41856267312911,9.825135587518755,7.962809707575156,10.224294538813938,10.84194503700572,10.024715063166347,0
RNF31,,2.043860540616253,73.56041303616536,2.592958933296311,1.5737778403557388,4.1293699986545755,16.780076069817646,2.592958933296311,1
ROBO1,5.737130146757233,5.281802982501543,3.9605263952777654,4.487410626915846,3.461757047047288,3.0798120219707186,4.334739870078399,4.223968511096806,0
ROBO2,3.0574494192506645,2.802629754740834,2.4588651034859828,1.813965236203554,2.395394481060857,2.896187659733945,2.570748609079306,2.6307474291134083,0
ROR1,3.9902079103568258,8.609542510718535,6.608560863577578,5.487234812699984,5.270022465665696,3.772413096701362,5.6229969432866636,5.37862863918284,0
RP2,6.6121911180044215,15.79970182233355,7.884818345352351,11.295188640420044,7.265458435641955,8.458566891778988,9.552654208921885,8.17169261856567,0
RPS6KB1,8.48626225438969,12.08101545232229,83.2613355718972,11.013139295061032,13.2636212729854,14.225594451143728,23.721828049633224,12.672318362653845,0
RRM2B,5.85590203787334,8.983164978388618,4.131915734003994,2.873079515000158,4.156847856820358,6.563036252939492,5.42732439583766,5.006374947346849,0
RSPO1,4.173165681185059,5.306552661305262,4.232567072362369,4.188989465720622,3.5553107738737957,5.029103152125152,4.414281467762043,4.210778269041496,0
RSPO3,4.470570121115137,4.083537301204486,3.4416836139796017,3.4350678850101373,4.3580783331186135,1.5016544400352645,3.5484319490772065,3.762610457592044,0
RTN4R,6.354062867791815,3.5927963355633126,3.876005830634434,6.137839909871419,6.428361533732581,5.778014060526028,5.361180089686599,5.957926985198723,0
S100A11,3.8477883630827443,3.942354670038264,3.7287961157651384,3.07365732779085,2.789233474312645,2.5192701446240133,3.316850015935609,3.401226721777994,0
S100A12,11.94606584993973,6.528897067241413,15.264786415027107,3.9256807488886323,23.12001795680292,12.730685988776342,12.252689004446024,12.338375919358036,0
S100A16,8.284816420674433,6.369294789524394,9.352010334861218,6.452209407225467,7.930082679774633,6.230543322926624,7.436492825831128,7.19114604350005,0
S100A4,2.5487179856387217,3.2269450120364644,1.8713195495117547,2.4354872150391116,2.340002071366421,2.21914689830804,2.4402697886500855,2.3877446432027662,0
SAA4,3.701132666820415,4.082101461535572,3.988679935799422,3.1112385509323097,3.377467536203665,6.460662789871587,4.120213823527162,3.8449063013099183,0
SCAMP3,6.902483100360702,13.89048974104575,9.249382779925078,11.191627347421546,15.354616408621307,13.621143314221476,11.701623781932643,12.40638533082151,0
SCARA5,1.063317870111688,1.3764974051642966,1.7168359656313228,0.8877699836747279,1.124778706736815,1.2509900150004867,1.2366983243865561,1.187884360868651,0
SCARB2,2.4134903002174917,2.3570315038739373,2.590094302690787,1.8940596845379671,2.758479005634349,3.1004246848295587,2.5189299136306817,2.5017923014541394,0
SCARF1,6.395513586411361,5.9592954266772775,5.441647387030843,5.289101301831779,8.867851760941665,3.8746842022684533,5.971348944193563,5.70047140685406,0
SCARF2,2.570558933068309,2.9116570644376636,1.7518516622568756,1.5407376545823743,2.8504267707929847,2.5180567608535105,2.357214807665286,2.5443078469609097,0
SCG2,6.5212899640840805,4.186140993749258,6.355637003183086,2.8317849440302436,2.972212888594347,4.959835438780192,4.637816872070201,4.572988216264725,0
SCGB1A1,4.070351193141966,3.907828773367002,41.49799091284163,5.140427244882134,4.221154145494335,4.373088270778229,10.535140090084216,4.297121208136282,0
SCGB3A1,10.01193825823957,10.593339432853881,6.124400866857984,11.384371172527475,6.36747790467446,10.418674989122033,9.150033770712568,10.215306623680803,0
SCGB3A2,5.2805518651689205,4.999413926247233,5.259031452284487,10.742416165908113,3.5791826843421006,7.8576795412445595,6.286379272532569,5.269791658726704,0
SCGN,20.66812181801413,14.421068101183128,9.863394254256823,5.9314889904568044,5.405873851363272,6.383004129809001,10.44549185751386,8.123199192032912,0
SCLY,2.5722150637844385,3.225891559460315,2.5323746520320647,1.7958498551871467,1.6223232816385902,3.6644686026970046,2.5688538357999264,2.552294857908252,0
SDC1,2.736280443565674,2.876879864312847,3.0703314339711447,3.654986746809153,3.6297554619909977,1.3682304394520883,2.889410731683651,2.9736056491419958,0
SDC4,7.1305869525573655,8.734105712730074,10.959103314272566,7.259737422129236,7.313914611707139,4.667823597341013,7.677545268456232,7.286826016918187,0
SELE,0.6684063420257085,1.380856187943003,1.390968115176019,1.0129022292069045,1.2428543960006977,2.734830909598628,1.4051363633251601,1.3118552919718502,0
SELL,1.365404558223719,2.3197472053802626,1.9191049792956856,1.88695184096131,2.146008799977433,2.288126016030719,1.9875572333115215,2.032556889636559,0
SELP,2.956538996779041,5.784227340604295,3.239836162745191,5.412928103790553,6.761949563884914,5.303791626712254,4.909878632419375,5.358359865251403,0
SELPLG,2.0781217602164266,1.3094924200210916,1.2124270539052855,1.5607164370894926,1.2761962074484492,1.1016813278362592,1.423105867752834,1.2928443137347703,0
SEMA3F,3.715451596759639,4.747084831266478,5.21306764702223,2.624687345760043,4.544742727373122,2.8400760578456925,3.9475183676712007,4.130097162066381,0
SEMA4C,2.09348851436369,3.3259435095054783,4.759791145617367,2.7360273767759655,4.129175372063821,4.744117044275881,3.631423827100367,3.7275594407846495,0
SEMA7A,3.2742044360205393,3.3394009297523333,2.193165763692573,2.5996432040599555,2.327572044180896,1.7738221148683544,2.5846347487624417,2.4636076241204257,0
SERPINA12,16.02556247705426,13.542131066926265,18.673224673428983,8.450791243385481,6.743197581538847,9.690113448036653,12.187503415061748,11.616122257481459,0
SERPINA5,1.9643181166348291,2.710188284817408,2.043864635629954,2.4129715243239316,1.908380393325363,2.1111668616464683,2.191814969396326,2.077515748638211,0
SERPINA7,3.215379965550526,3.4723437764842853,2.6719067258079674,2.7092342860506533,3.0272602716532315,4.07805475998927,3.1956966309226553,3.121320118601879,0
SERPINA9,8.87600583788919,7.815595050252714,5.868047609146217,7.4422165360109425,6.30491418887373,10.390673020631075,7.782908707133978,7.628905793131828,0
SERPINB6,3.611193272635275,9.36362460856347,10.258388140778422,6.046207576633379,13.999128298485921,9.633358029631689,8.818649987788026,9.498491319097578,0
SERPINB8,9.69922985317296,6.908028433762163,5.796348297630007,3.618659697274793,4.307045500660655,4.92309338148453,5.875400860664184,5.359720839557268,0
SERPINE1,6.934613568204125,8.816040414142979,7.1282058183550125,7.368300001698476,5.5511016856138875,8.01670636331939,7.302494641888979,7.2482529100267445,0
SEZ6L,3.188691497421451,2.616468177277108,2.176548206669726,2.1119909458919306,2.010181342604731,1.4648137277166042,2.2614489829302586,2.1442695762808284,0
SEZ6L2,7.127488313753162,10.249732309371053,4.999391090795517,5.580630773261819,6.942154993923444,5.269243299952355,6.694773463509558,6.261392883592632,0
SFRP1,4.123424559302603,1.8558820670589138,23.420007940227226,3.3284147440232865,3.507090998824405,2.636585486580887,6.478567632669553,3.4177528714238457,0
SFTPA1,15.09569327888547,5.775248621568653,3.579129001487111,5.64067547625398,5.678716715618773,2.0373514417487693,6.301135755927126,5.6596960959363765,0
SFTPD,5.090141576617501,3.7183625065564465,2.2716839914699922,3.43063623657012,4.490797387500669,3.758676953399678,3.7933831086857346,3.738519729978062,0
SH2B3,11.132764602945299,10.784721100099327,13.04013267064998,7.527624282705355,14.659176270186036,9.496223879923138,11.106773801084856,10.958742851522313,0
SH2D1A,5.343382146035543,3.7169877902231376,4.599585422269075,5.3920440366209705,6.58816755698517,8.529399141900429,5.694927682339054,5.367713091328257,0
SIGLEC1,1.984118072573353,2.0899942488903513,2.9581158615465726,1.8841261509490461,2.2978671089154497,2.4086503901343153,2.270478638834848,2.1939306789029005,0
SIGLEC10,2.2242192895289015,2.6084261207260697,2.287544037460477,2.057636352379669,2.1898423971614873,2.0870694261823437,2.242456270573158,2.207030843345194,0
SIGLEC6,3.187243450769664,4.13350971613435,2.52653199472989,3.6417658267575357,2.9746979451216666,2.8420503781313484,3.2176332186074093,3.0809706979456655,0
SIGLEC7,2.9759758183407508,3.597878724874895,4.32753944757805,3.583960241555449,2.6753208300147957,1.5240527939268123,3.114121309381792,3.2799680299480998,0
SIGLEC9,1.3862467986115594,1.567055657758026,1.7611363743744703,1.0613972860279455,1.5164448864776905,1.828919490237525,1.5202000822478694,1.5417502721178582,0
SIRPA,1.828910839461263,3.0636792651065723,2.9211083971865803,3.416989241022924,4.8261973324781335,4.468379892943702,3.4208774946998624,3.240334253064748,0
SIRPB1,3.8295219047204583,4.743816721071368,3.353832522749561,4.850016584459705,2.664069200480649,2.674507392179968,3.6859607209436183,3.59167721373501,0
SIRT2,7.438080759591546,13.198311364082224,12.475831970790258,10.78271847994934,13.982700636568467,11.900134522735097,11.629629622286156,12.187983246762677,0
SIT1,7.929177624186123,4.237025072609191,9.654302717194241,13.402265998324657,8.359268637527894,8.847253297480975,8.73821555788718,8.603260967504434,0
SKAP1,6.93485914923026,3.2322237250189554,2.4130647771108613,6.774514001995134,2.218507438698303,5.41709821203102,4.498377884014089,4.324660968524988,0
SLAMF1,3.8151063474336597,5.827367474058506,5.558715499199374,4.551239386685144,5.259093808067647,6.581383087422506,5.265484267144473,5.40890465363351,0
SLAMF7,3.9150445556829045,3.7517592888806695,4.784902974508794,3.347525960610863,3.5643866226217455,5.258304163806349,4.103653927685221,3.833401922281787,0
SLAMF8,6.940598953464033,10.24044920454606,5.680150531562963,11.540587442797795,8.946935532221163,3.4911706446231046,7.80664871820252,7.943767242842598,0
SLITRK2,4.740934236873491,5.674899963138365,3.89083965047809,3.8537702171918746,4.92288339895777,3.2775472986236496,4.393479127543873,4.315886943675791,0
SMAD5,2.906436468957931,2.8618514485400035,0.9074378652955248,2.146157577250086,1.8325962599049925,1.4347072904173144,2.0148644850609756,1.9893769185775394,0
SMOC1,2.256915361346519,3.019224796122001,24.869622504662523,2.212715606018115,2.9337624478968545,3.8245210664726876,6.51946029708645,2.9764936220094276,0
SMOC2,1.6193791240718811,2.341815659305953,3.0680308871150994,1.3637606806428604,2.145491960567309,2.498993062995692,2.1729118957831326,2.2436538099366308,0
SMPD1,6.582610741361923,4.378200756678431,7.070053406924771,2.801547458802642,3.9798465568443477,6.46005086440785,5.212051630836661,5.41912581054314,0
SNAP23,23.353950187160102,30.91879652776863,33.22084653344168,20.721211177986135,34.70111490421014,24.545078221668508,27.910166258705864,27.73193737471857,0
SNAP29,15.701953497292477,11.773271580050373,14.759901719861654,12.172688546176822,18.29683148207341,12.278551975953846,14.16386646690143,13.519226847907749,0
SNCG,8.712721599971758,6.031618020045484,64.97585319689999,6.793680623537554,7.2239472736718655,4.803924656312822,16.423624228406577,7.008813948604709,0
SOD2,0.5534691453320043,0.7357355232966176,0.5681760439732453,0.6663878321201279,0.7882614033026573,0.4904388753837521,0.6337448039014008,0.6172819380466865,0
SORCS2,4.7367570366264715,5.591012754257134,6.710938072809053,6.263304781331057,4.879501386328232,8.946857409927137,6.188061906879847,5.927158767794095,0
SORT1,0.8291569509463999,1.3300876126611456,1.5709023976267091,1.4934805057897012,1.433829365792663,1.32317746612239,1.3301057164898349,1.3819584892269043,0
SOST,3.368457895015368,4.609792679019334,3.8274991571039787,3.4456013143748674,2.8905806388116777,2.451080959031964,3.432168773892865,3.4070296046951176,0
SPARC,0.852111295859702,1.253612606597666,0.7045739952003324,1.4648451713800217,0.9597651133355608,0.6789869994492411,0.9856491969704206,0.9059382045976314,0
SPARCL1,2.9159322347065797,4.976877092156578,3.71750259264681,3.9489418981084716,3.305541779986389,4.012504747912418,3.812883390919541,3.833222245377641,0
SPINK1,4.660865186012521,4.2507023956837315,6.95381310073744,5.017135535666738,2.821464658546011,4.040995564117638,4.624162740127346,4.455783790848127,0
SPINK5,5.5429194058418,7.41973134963845,5.260417080002833,5.322132102214553,3.2300709211203618,3.887130406457113,5.1104002108791855,5.291274591108693,0
SPINT1,5.80873299441654,5.3823923975428265,3.3277540136569685,3.9983688397605928,2.656042871444478,3.4142321827738273,4.097920549932539,3.70630051126721,0
SPINT2,5.407966587911105,6.229697393301198,5.423796907793282,5.477130394794618,10.940785009580805,3.4452099753571623,6.1540977114563615,5.4504636512939495,0
SPOCK1,5.409215943656286,6.348675210372866,4.105717042246363,3.1072715647349836,3.872286156184887,4.754614818876529,4.5996301226786525,4.430165930561446,0
SPON1,3.6907486061793477,4.81513070777435,3.9064891112489346,4.551019564536051,3.891438473034673,6.130953232272846,4.497629949174367,4.228754337892493,0
SPON2,0.5484574574700513,1.2942994570894788,1.2826902435988559,0.7268840152049478,0.769122451662832,1.266978642013821,0.9814053778399978,1.0180505468383265,0
SPP1,1.710383202441895,2.849695805808236,2.0003892443337565,2.293330329195373,2.254908808019274,3.809712761811028,2.486403358601594,2.2741195686073237,0
SPRY2,8.535963081663139,10.674085963076713,12.522312143252774,9.386305311234944,18.22648252179245,16.062863506882405,12.568002087983738,11.598199053164745,0
SRC,8.154575384474736,6.042869250590421,7.716393744630287,6.174946586399584,6.09398767251198,6.063780402356706,6.7077588401606185,6.134467129455782,0
SRP14,8.159166465062475,5.077082245580241,60.06135868165172,6.169775819866226,8.596040096574104,9.504777002844634,16.261366718596566,8.377603280818288,0
SRPK2,8.91459491722452,12.502383686915795,11.387083109863587,8.866173077267293,23.54448314250233,15.37080269944433,13.430920105536309,11.94473339838969,0
SSC4D,5.5360492383226845,3.37703054507583,,5.6341529432796875,6.51121667841763,9.03541092503861,6.018772066026888,5.6341529432796875,1
ST3GAL1,3.36248535794052,1.6743592713007736,5.338189812722758,2.4628430360938287,3.523506418297884,3.707889934055968,3.3448789717352887,3.442995888119202,0
ST6GAL1,5.3598262188570756,6.301412603763698,10.232292987085305,6.463259518294445,6.973139323653687,7.664573794719881,7.165750741062348,6.718199420974066,0
STAMBP,5.5364924861532705,8.730085342366936,7.662730806819366,6.673221384982111,9.18383562630643,7.622838425854096,7.568200678747035,7.642784616336731,0
STC1,2.5839726690871125,2.3362361762987955,2.755295140553403,2.032965286898925,3.3132065864638203,3.593046209718812,2.7691203448368116,2.669633904820258,0
STK4,10.947723537408626,9.01575895938941,11.112196990990439,7.536534538554363,9.363802564397357,8.312212714171439,9.381371550818606,9.189780761893385,0
STX16,5.840567003130188,12.789158013340776,14.082763691296046,11.36738026160048,17.816209658390267,14.875348122941864,12.79523779178327,13.435960852318411,0
STX6,12.065830376554029,11.090576572818616,9.63044289026161,12.598830083651475,14.469404196158003,8.45032924996614,11.384235561568312,11.578203474686322,0
STX8,14.867604835916458,16.35212772677177,13.585658740941343,11.668919012849125,13.839033132039878,13.663364344718005,13.99611796553943,13.751198738378942,0
SULT1A1,7.102817376175004,14.875820109446018,11.851071571626681,10.6390996821528,12.24775224897769,10.467389407648339,11.197325066004423,11.24508562688974,0
SULT2A1,13.879525344315532,20.71138738703542,21.1208818740773,8.957504107416188,15.22401463603659,17.36153489947989,16.20914137472682,16.29277476775824,0
SUMF2,4.715689711795035,7.9017618192483585,6.623371245057657,5.939582916715502,7.896961751910882,9.884064475778603,7.160238653417673,7.26016649848427,0
TACC3,12.832283148526512,19.70586438251133,18.301691265508907,8.715954445031967,19.051692830676373,15.887762228557245,15.749208050135389,17.094726747033075,0
TACSTD2,1.8076803690818428,3.1881101408027654,2.1481101512318403,2.1881642475635816,2.6975126941420413,2.2975981090362936,2.387862618643061,2.2428811782999376,0
TAFA5,7.0675124727729175,9.41784208851193,6.01283053465343,5.510056719916433,7.126550287836201,5.69194990679007,6.80445700174683,6.540171503713173,0
TANK,16.867405273492892,10.072600948896469,13.905977927553128,10.588019277976718,17.965723156715573,11.925034420264845,13.554126834149937,12.915506173908987,0
TBCB,11.668835001562414,12.46866418238663,21.393244867666194,10.662461828367316,14.577007263515814,13.855782659156805,14.104332633775861,13.162223420771717,0
TBL1X,18.36138831855445,22.34597275660126,15.063638481147368,12.246478744549815,12.84426057141782,8.155212373090235,14.836158540893491,13.953949526282594,0
TCL1A,4.441188864650769,6.477994635444993,3.9409847986630266,7.084982066734205,4.81736729219561,8.566594180909648,5.8881853064330425,5.647680963820301,0
TCN2,2.360466251155247,4.1398384122645675,2.359378346583965,3.163877307303054,3.3608023824645414,4.08794272527831,3.245384237508281,3.2623398448837975,0
TDGF1,,3.193071109385489,25.77899681129998,7.731777231658692,5.288243208244649,5.6921770686052415,9.53685308583881,5.6921770686052415,1
TDRKH,12.513473997594456,14.243391826855259,14.473759283595978,14.495628393539766,15.653256608093812,12.267898055362497,13.941234694173628,14.358575555225618,0
TEK,1.6117665749328898,1.5504659034719337,1.7612289017533316,1.2321249205114606,0.4979931859257172,1.1817238883167815,1.3058838958186858,1.3912954119916972,0
TF,1.244855447245929,2.198948602776867,1.9427462845566654,1.5903241413586318,1.05317193391088,2.21951222954227,1.7082597732318738,1.7665352129576486,0
